# Reference: Paur and Bass, 1985 Quadrennial Ozone Symposium, Halkidiki, Greece
# Comments : Compiled from data supplied by Michiel van Weele, KNMI, The Netherlands
# SIGMA = (C0 + C1*(T-T0) + C2*(T-T0)**2) * 1.E-20 cm^2
# where T0 = 273.13 and T is in Kelvin
#
# wavelength  
# (air nm)         C0          C1(T)       C2(T^2)
   290.509      1.31530e+02      8.68260e-02     -6.49620e-05
   290.559      1.30780e+02      9.63580e-02      1.79020e-04
   290.609      1.30260e+02      9.10610e-02     -6.70560e-05
   290.659      1.28970e+02      9.36740e-02      1.89910e-04
   290.709      1.28590e+02      8.82400e-02     -9.26780e-05
   290.759      1.27900e+02      8.76360e-02      6.39310e-05
   290.809      1.27110e+02      9.17310e-02      6.15780e-05
   290.859      1.26350e+02      9.59350e-02      2.01970e-04
   290.909      1.25450e+02      8.35310e-02     -6.94680e-05
   290.959      1.24690e+02      9.30790e-02      6.35880e-05
   291.009      1.23810e+02      9.04770e-02      9.16870e-06
   291.059      1.22790e+02      9.59560e-02      2.41590e-04
   291.109      1.21980e+02      8.71390e-02     -6.35980e-05
   291.159      1.21200e+02      9.98280e-02      3.90330e-05
   291.209      1.19820e+02      9.40840e-02      1.40380e-04
   291.258      1.19510e+02      9.29890e-02      6.76160e-05
   291.308      1.18290e+02      1.03620e-01      3.12250e-04
   291.358      1.17400e+02      1.01970e-01      1.76720e-04
   291.408      1.15990e+02      9.89470e-02      2.06590e-04
   291.458      1.15330e+02      1.00130e-01      1.01290e-04
   291.508      1.14320e+02      9.57720e-02      9.20640e-05
   291.558      1.13150e+02      1.01980e-01      3.09800e-04
   291.608      1.12130e+02      1.01650e-01      1.35600e-04
   291.658      1.10870e+02      1.09270e-01      2.86980e-04
   291.708      1.10120e+02      1.10220e-01      3.03400e-04
   291.758      1.09810e+02      1.05830e-01      2.53530e-04
   291.808      1.09320e+02      1.01760e-01      1.84210e-04
   291.858      1.08560e+02      1.08500e-01      3.04520e-04
   291.908      1.07620e+02      1.02960e-01      2.53590e-04
   291.958      1.07220e+02      9.66190e-02      6.98230e-05
   292.008      1.06700e+02      1.06640e-01      3.44710e-04
   292.058      1.06250e+02      1.07310e-01      3.20020e-04
   292.108      1.05360e+02      1.01460e-01      2.24150e-04
   292.158      1.04590e+02      1.01040e-01      1.97060e-04
   292.208      1.03730e+02      1.04540e-01      4.14360e-04
   292.258      1.03830e+02      9.43750e-02      5.01350e-06
   292.308      1.03140e+02      9.75310e-02      2.84070e-04
   292.358      1.02900e+02      1.02810e-01      3.08560e-04
   292.408      1.02690e+02      9.11760e-02      1.43640e-04
   292.458      1.02010e+02      1.01150e-01      4.28420e-04
   292.508      1.02050e+02      9.35950e-02      2.55290e-04
   292.558      1.01600e+02      8.85610e-02      2.41580e-04
   292.608      1.01270e+02      9.32440e-02      3.36150e-04
   292.658      1.00630e+02      9.01460e-02      3.37010e-04
   292.708      1.00280e+02      9.00690e-02      2.44410e-04
   292.758      9.97300e+01      8.69380e-02      3.09850e-04
   292.808      9.91800e+01      8.62310e-02      2.46830e-04
   292.858      9.83700e+01      8.76190e-02      2.21920e-04
   292.908      9.75900e+01      8.42620e-02      8.37540e-05
   292.958      9.68100e+01      8.78040e-02      1.81930e-04
   293.008      9.64500e+01      8.17020e-02     -9.42490e-05
   293.058      9.53800e+01      8.92560e-02      3.23760e-04
   293.108      9.47600e+01      8.98110e-02      2.24090e-04
   293.158      9.40000e+01      9.94570e-02      2.65620e-04
   293.208      9.31800e+01      8.32970e-02      1.09390e-05
   293.258      9.26400e+01      9.10720e-02      1.70780e-04
   293.308      9.20000e+01      8.85420e-02      1.10540e-04
   293.358      9.09100e+01      8.91300e-02      2.43840e-04
   293.408      9.01200e+01      9.26560e-02      2.14460e-04
   293.458      8.91300e+01      9.10830e-02      2.24560e-04
   293.508      8.90000e+01      8.57110e-02     -7.67170e-05
   293.558      8.82300e+01      9.69430e-02      1.54880e-04
   293.608      8.72900e+01      9.57110e-02      2.39280e-04
   293.658      8.61600e+01      9.35480e-02      3.57620e-04
   293.708      8.57000e+01      8.74960e-02      1.48100e-04
   293.758      8.53000e+01      9.08960e-02      1.81560e-04
   293.808      8.48400e+01      9.65130e-02      3.53410e-04
   293.858      8.43500e+01      9.20590e-02      2.52840e-04
   293.908      8.37900e+01      9.13410e-02      3.16260e-04
   293.958      8.35400e+01      9.06160e-02      3.79360e-04
   294.008      8.35700e+01      8.65780e-02      2.13240e-04
   294.058      8.32700e+01      9.15190e-02      3.26230e-04
   294.108      8.27500e+01      8.73070e-02      3.48370e-04
   294.158      8.23700e+01      8.18410e-02      2.94350e-04
   294.208      8.18000e+01      9.70480e-02      5.39900e-04
   294.258      8.17200e+01      9.36620e-02      3.57300e-04
   294.308      8.09300e+01      8.24100e-02      2.26310e-04
   294.358      8.05200e+01      8.62240e-02      2.69920e-04
   294.408      8.01600e+01      8.71690e-02      2.97200e-04
   294.458      7.96400e+01      9.15760e-02      5.27450e-04
   294.508      7.94700e+01      8.47160e-02      2.85970e-04
   294.558      7.90700e+01      8.36310e-02      2.56790e-04
   294.608      7.83900e+01      8.19500e-02      1.81000e-04
   294.658      7.79800e+01      8.30300e-02      1.83830e-04
   294.708      7.72300e+01      9.12520e-02      4.52280e-04
   294.758      7.69300e+01      9.02850e-02      4.23390e-04
   294.808      7.62700e+01      8.61560e-02      4.36570e-04
   294.858      7.60400e+01      9.31100e-02      4.06890e-04
   294.908      7.52800e+01      8.43800e-02      2.62170e-04
   294.958      7.48700e+01      8.97180e-02      4.07450e-04
   295.008      7.41200e+01      9.56880e-02      5.55910e-04
   295.058      7.35700e+01      8.54530e-02      3.66570e-04
   295.108      7.29400e+01      9.29220e-02      4.62130e-04
   295.158      7.22600e+01      9.30790e-02      3.58990e-04
   295.208      7.13200e+01      9.82830e-02      5.94670e-04
   295.258      7.08400e+01      8.95220e-02      5.12220e-04
   295.308      7.04100e+01      8.41500e-02      2.57170e-04
   295.358      6.99100e+01      8.23790e-02      1.11080e-04
   295.408      6.90800e+01      9.63790e-02      3.99680e-04
   295.458      6.84700e+01      8.65370e-02      2.77420e-04
   295.508      6.82700e+01      9.96390e-02      4.45310e-04
   295.558      6.78000e+01      9.14240e-02      3.34760e-04
   295.608      6.74300e+01      8.51020e-02      3.08480e-04
   295.658      6.71100e+01      8.48710e-02      3.26860e-04
   295.708      6.66900e+01      8.44520e-02      3.84260e-04
   295.758      6.63900e+01      7.64540e-02      3.04750e-04
   295.808      6.59700e+01      8.35990e-02      3.96350e-04
   295.858      6.56900e+01      8.63110e-02      3.55150e-04
   295.908      6.50400e+01      8.46350e-02      3.35300e-04
   295.958      6.43600e+01      8.68720e-02      5.06810e-04
   296.008      6.41600e+01      8.73520e-02      4.20580e-04
   296.058      6.35200e+01      8.04490e-02      2.50010e-04
   296.108      6.25000e+01      8.26250e-02      3.55850e-04
   296.158      6.18500e+01      8.05100e-02      3.37540e-04
   296.208      6.13400e+01      7.78820e-02      2.73030e-04
   296.258      6.11400e+01      8.91690e-02      4.71190e-04
   296.308      6.06100e+01      9.08360e-02      5.37560e-04
   296.358      6.04800e+01      7.95250e-02      3.93920e-04
   296.408      6.04700e+01      7.23130e-02      9.47790e-05
   296.458      6.00000e+01      8.98070e-02      6.17510e-04
   296.508      5.98200e+01      8.83740e-02      4.47360e-04
   296.558      5.99900e+01      6.82870e-02      1.47420e-04
   296.608      5.95600e+01      8.15340e-02      4.39370e-04
   296.658      5.93200e+01      8.44670e-02      5.08510e-04
   296.708      5.89900e+01      7.85780e-02      3.83000e-04
   296.758      5.92500e+01      6.78690e-02      1.83270e-04
   296.808      5.88100e+01      7.72990e-02      3.96600e-04
   296.858      5.83300e+01      7.09140e-02      3.68450e-04
   296.908      5.73700e+01      6.85720e-02      2.89950e-04
   296.958      5.68500e+01      7.10270e-02      3.32910e-04
   297.008      5.63200e+01      7.48970e-02      4.17980e-04
   297.058      5.60100e+01      8.07080e-02      4.64330e-04
   297.108      5.55700e+01      8.05280e-02      4.73930e-04
   297.158      5.51600e+01      7.26880e-02      2.74000e-04
   297.208      5.45900e+01      7.32270e-02      3.37320e-04
   297.258      5.44400e+01      8.06390e-02      4.59010e-04
   297.308      5.39900e+01      7.45840e-02      3.98600e-04
   297.358      5.34300e+01      6.71630e-02      3.27580e-04
   297.408      5.29800e+01      7.74330e-02      4.60420e-04
   297.458      5.26300e+01      7.85080e-02      3.67600e-04
   297.508      5.21000e+01      7.41960e-02      3.75380e-04
   297.558      5.18300e+01      7.27790e-02      2.90920e-04
   297.608      5.15000e+01      7.12610e-02      3.27460e-04
   297.658      5.08700e+01      8.01480e-02      4.85080e-04
   297.708      5.05700e+01      7.32970e-02      3.05970e-04
   297.758      5.02700e+01      7.93860e-02      4.11550e-04
   297.808      4.99100e+01      7.71250e-02      4.56070e-04
   297.858      4.96400e+01      7.67120e-02      3.63990e-04
   297.908      4.91600e+01      7.68780e-02      3.95830e-04
   297.958      4.88200e+01      7.11540e-02      3.40640e-04
   298.008      4.86000e+01      7.34430e-02      3.36480e-04
   298.058      4.84900e+01      7.57620e-02      2.97550e-04
   298.108      4.81700e+01      7.71940e-02      3.37560e-04
   298.152      4.78400e+01      6.83130e-02      3.00810e-04
   298.202      4.74600e+01      6.93060e-02      4.04140e-04
   298.252      4.72400e+01      6.77820e-02      3.46050e-04
   298.302      4.70000e+01      7.27980e-02      4.11610e-04
   298.352      4.67000e+01      7.19200e-02      4.02260e-04
   298.402      4.61600e+01      6.83890e-02      3.76840e-04
   298.452      4.60500e+01      6.72390e-02      3.48840e-04
   298.502      4.60600e+01      6.12140e-02      2.56110e-04
   298.552      4.57400e+01      7.54250e-02      4.78660e-04
   298.602      4.56400e+01      6.93550e-02      3.92950e-04
   298.652      4.57500e+01      5.68060e-02      1.15790e-04
   298.702      4.51100e+01      6.93970e-02      3.28610e-04
   298.752      4.49900e+01      6.93330e-02      3.92940e-04
   298.802      4.48100e+01      6.09490e-02      2.91090e-04
   298.852      4.44000e+01      7.03870e-02      4.73670e-04
   298.902      4.39200e+01      7.66180e-02      5.05760e-04
   298.952      4.40300e+01      6.58860e-02      2.11360e-04
   299.002      4.33600e+01      6.41060e-02      4.29880e-04
   299.052      4.32100e+01      5.97960e-02      2.97830e-04
   299.102      4.26400e+01      7.06960e-02      3.33700e-04
   299.152      4.20800e+01      6.82990e-02      3.90590e-04
   299.202      4.19200e+01      7.87850e-02      4.77820e-04
   299.252      4.14000e+01      6.55750e-02      4.36930e-04
   299.302      4.10600e+01      6.99850e-02      4.48320e-04
   299.352      4.06600e+01      6.94080e-02      3.80000e-04
   299.402      4.01700e+01      6.45050e-02      2.91490e-04
   299.452      3.98700e+01      6.79270e-02      3.75470e-04
   299.502      3.98400e+01      5.46090e-02      1.05710e-04
   299.552      3.92600e+01      7.49890e-02      5.13410e-04
   299.602      3.88400e+01      6.59920e-02      3.73260e-04
   299.652      3.86100e+01      6.37500e-02      2.93290e-04
   299.702      3.83400e+01      6.63280e-02      3.84420e-04
   299.752      3.81400e+01      6.67970e-02      4.08250e-04
   299.802      3.82900e+01      6.40550e-02      2.38250e-04
   299.852      3.81300e+01      6.11960e-02      1.68150e-04
   299.902      3.78700e+01      6.05740e-02      3.13390e-04
   299.952      3.76700e+01      7.26890e-02      4.81630e-04
   300.001      3.75700e+01      5.88200e-02      2.38940e-04
   300.051      3.72200e+01      6.12630e-02      3.18290e-04
   300.101      3.72800e+01      5.50620e-02      1.77130e-04
   300.151      3.67900e+01      5.96330e-02      2.93580e-04
   300.201      3.66800e+01      5.98760e-02      2.41200e-04
   300.251      3.63600e+01      5.84370e-02      2.56590e-04
   300.301      3.62900e+01      5.67220e-02      2.11570e-04
   300.351      3.60100e+01      5.38480e-02      1.82260e-04
   300.401      3.57700e+01      5.13500e-02      1.61170e-04
   300.451      3.56300e+01      5.57240e-02      2.50870e-04
   300.501      3.55200e+01      5.42790e-02      2.34780e-04
   300.551      3.53100e+01      5.67170e-02      2.82210e-04
   300.601      3.50800e+01      5.64650e-02      2.58710e-04
   300.651      3.46800e+01      5.43940e-02      2.28340e-04
   300.701      3.44600e+01      5.29600e-02      2.07290e-04
   300.751      3.41900e+01      5.50990e-02      2.31040e-04
   300.801      3.40300e+01      5.76690e-02      1.94890e-04
   300.851      3.35900e+01      5.61250e-02      2.31870e-04
   300.901      3.31700e+01      5.73590e-02      2.49430e-04
   300.951      3.28700e+01      5.71820e-02      2.31150e-04
   301.001      3.27100e+01      5.51560e-02      1.61400e-04
   301.051      3.23200e+01      5.22290e-02      1.58990e-04
   301.102      3.19300e+01      5.89460e-02      2.13580e-04
   301.152      3.16400e+01      5.54840e-02      1.91440e-04
   301.202      3.13500e+01      5.41690e-02      1.92540e-04
   301.251      3.11800e+01      5.58710e-02      2.15850e-04
   301.301      3.10300e+01      5.25870e-02      1.57840e-04
   301.351      3.07500e+01      5.31510e-02      1.82380e-04
   301.401      3.05400e+01      5.25790e-02      1.65180e-04
   301.451      3.02800e+01      5.34960e-02      1.93080e-04
   301.501      3.01900e+01      5.32860e-02      1.88700e-04
   301.551      3.00600e+01      4.99980e-02      1.49320e-04
   301.601      2.99700e+01      4.97000e-02      1.52020e-04
   301.651      2.98000e+01      4.99760e-02      1.83230e-04
   301.701      2.96800e+01      4.85330e-02      1.78220e-04
   301.751      2.96700e+01      4.71550e-02      1.39030e-04
   301.801      2.94800e+01      5.01280e-02      2.31520e-04
   301.851      2.94000e+01      5.04970e-02      2.35480e-04
   301.901      2.93000e+01      4.67980e-02      1.71320e-04
   301.951      2.91300e+01      4.48410e-02      1.51130e-04
   302.001      2.90700e+01      5.08020e-02      2.20070e-04
   302.051      2.88500e+01      4.57820e-02      1.58990e-04
   302.101      2.87400e+01      4.76420e-02      1.71200e-04
   302.151      2.84000e+01      4.84490e-02      2.15490e-04
   302.201      2.83600e+01      4.50020e-02      1.29340e-04
   302.251      2.82200e+01      4.78060e-02      1.81810e-04
   302.301      2.80300e+01      4.55450e-02      1.34240e-04
   302.351      2.76900e+01      4.83700e-02      2.03340e-04
   302.401      2.74700e+01      4.49010e-02      1.37160e-04
   302.451      2.72100e+01      4.62970e-02      1.60300e-04
   302.501      2.69800e+01      4.85270e-02      1.84590e-04
   302.551      2.68100e+01      4.92220e-02      1.97580e-04
   302.601      2.65200e+01      4.92160e-02      1.98960e-04
   302.651      2.62500e+01      4.69090e-02      1.51450e-04
   302.701      2.59300e+01      5.08970e-02      2.27320e-04
   302.751      2.57600e+01      5.07180e-02      2.25490e-04
   302.801      2.55900e+01      4.77510e-02      1.68330e-04
   302.851      2.53600e+01      4.47940e-02      1.01750e-04
   302.901      2.50400e+01      4.70750e-02      1.51430e-04
   302.951      2.47400e+01      4.60640e-02      1.46820e-04
   303.001      2.45500e+01      5.06390e-02      2.22110e-04
   303.051      2.43800e+01      4.86170e-02      1.93910e-04
   303.101      2.43100e+01      4.96890e-02      1.87760e-04
   303.151      2.40000e+01      4.96920e-02      2.25100e-04
   303.201      2.36600e+01      5.13620e-02      2.96080e-04
   303.251      2.36700e+01      4.63280e-02      1.98370e-04
   303.301      2.37000e+01      4.53460e-02      1.76260e-04
   303.351      2.33800e+01      5.20700e-02      3.01920e-04
   303.401      2.33500e+01      4.72710e-02      2.28290e-04
   303.451      2.31700e+01      4.73810e-02      2.43980e-04
   303.501      2.31300e+01      4.56430e-02      2.05820e-04
   303.551      2.30500e+01      4.68930e-02      1.98210e-04
   303.601      2.28800e+01      4.23140e-02      1.75720e-04
   303.651      2.26300e+01      4.51300e-02      2.54490e-04
   303.701      2.27300e+01      4.72770e-02      2.48120e-04
   303.751      2.26900e+01      4.53640e-02      2.28680e-04
   303.801      2.27600e+01      4.05830e-02      1.41020e-04
   303.851      2.26400e+01      4.01500e-02      1.75580e-04
   303.901      2.26600e+01      4.20920e-02      1.94020e-04
   303.951      2.25300e+01      4.17730e-02      2.31010e-04
   304.001      2.24800e+01      4.21070e-02      2.04820e-04
   304.051      2.24200e+01      4.11040e-02      1.76950e-04
   304.101      2.21200e+01      4.21070e-02      2.30490e-04
   304.151      2.19300e+01      4.18670e-02      1.95790e-04
   304.201      2.18200e+01      4.20960e-02      1.83270e-04
   304.251      2.16900e+01      4.19990e-02      1.75280e-04
   304.301      2.14900e+01      4.30030e-02      2.01190e-04
   304.351      2.13800e+01      4.21850e-02      1.78700e-04
   304.401      2.11800e+01      4.26250e-02      2.03580e-04
   304.451      2.11500e+01      4.33050e-02      1.92780e-04
   304.501      2.09600e+01      4.58260e-02      2.29970e-04
   304.551      2.07700e+01      3.95830e-02      1.53210e-04
   304.601      2.03300e+01      4.59390e-02      2.77520e-04
   304.651      2.02300e+01      4.10210e-02      1.49840e-04
   304.701      1.99200e+01      4.28280e-02      2.04170e-04
   304.751      1.98300e+01      4.04890e-02      1.54120e-04
   304.801      1.97500e+01      3.84400e-02      7.17250e-05
   304.851      1.94500e+01      4.01650e-02      1.13560e-04
   304.901      1.91700e+01      4.18430e-02      1.47120e-04
   304.951      1.89300e+01      4.36160e-02      1.98690e-04
   305.001      1.88500e+01      4.35920e-02      1.77750e-04
   305.051      1.85900e+01      4.09030e-02      1.65070e-04
   305.101      1.84100e+01      4.14660e-02      1.70590e-04
   305.151      1.81800e+01      4.31780e-02      2.03870e-04
   305.201      1.80700e+01      4.05390e-02      1.51890e-04
   305.251      1.79900e+01      3.94600e-02      1.45350e-04
   305.301      1.78300e+01      3.95560e-02      1.64450e-04
   305.351      1.78300e+01      4.13190e-02      1.50590e-04
   305.401      1.75600e+01      4.05970e-02      1.90970e-04
   305.451      1.75000e+01      3.86230e-02      1.84930e-04
   305.501      1.75700e+01      3.63890e-02      1.05480e-04
   305.551      1.74800e+01      3.70250e-02      1.48670e-04
   305.601      1.74300e+01      3.66510e-02      1.43340e-04
   305.651      1.74500e+01      3.52070e-02      1.36270e-04
   305.701      1.73300e+01      3.61990e-02      1.58240e-04
   305.751      1.73600e+01      3.70860e-02      1.60350e-04
   305.801      1.71800e+01      3.94490e-02      2.14240e-04
   305.851      1.70800e+01      3.68740e-02      1.71930e-04
   305.901      1.70600e+01      3.48820e-02      1.20590e-04
   305.951      1.68800e+01      3.54520e-02      1.58360e-04
   306.001      1.68600e+01      3.57250e-02      1.49250e-04
   306.051      1.68200e+01      3.54430e-02      1.68420e-04
   306.101      1.68200e+01      3.39090e-02      1.45390e-04
   306.151      1.69000e+01      3.39870e-02      1.35380e-04
   306.201      1.67500e+01      3.30800e-02      1.74530e-04
   306.251      1.67800e+01      3.41120e-02      1.49000e-04
   306.301      1.67000e+01      3.26650e-02      1.50650e-04
   306.351      1.65500e+01      3.30610e-02      1.57040e-04
   306.401      1.64100e+01      2.95190e-02      7.85020e-05
   306.451      1.61800e+01      3.41100e-02      1.68820e-04
   306.501      1.61000e+01      3.27340e-02      1.25750e-04
   306.551      1.59200e+01      3.52950e-02      1.71200e-04
   306.601      1.57300e+01      3.36750e-02      1.51740e-04
   306.651      1.56200e+01      3.16750e-02      1.22160e-04
   306.701      1.54900e+01      3.37590e-02      1.59530e-04
   306.751      1.54200e+01      3.30270e-02      1.43750e-04
   306.800      1.53400e+01      3.21770e-02      1.18290e-04
   306.850      1.50900e+01      3.56470e-02      1.82310e-04
   306.900      1.48900e+01      3.34630e-02      1.35770e-04
   306.950      1.47500e+01      3.64670e-02      1.70830e-04
   307.000      1.45900e+01      3.52330e-02      1.58310e-04
   307.050      1.44400e+01      3.77840e-02      1.73990e-04
   307.100      1.42400e+01      3.28310e-02      9.20280e-05
   307.150      1.39900e+01      3.41320e-02      1.32520e-04
   307.200      1.39000e+01      3.50380e-02      1.39850e-04
   307.250      1.38000e+01      3.37930e-02      1.07070e-04
   307.300      1.36700e+01      3.46060e-02      1.37230e-04
   307.350      1.35400e+01      3.32500e-02      1.13610e-04
   307.400      1.33700e+01      3.36100e-02      1.16860e-04
   307.450      1.31900e+01      3.32370e-02      1.38560e-04
   307.500      1.31800e+01      3.51920e-02      1.55000e-04
   307.550      1.31500e+01      3.15280e-02      8.71430e-05
   307.600      1.30300e+01      3.14080e-02      9.10520e-05
   307.650      1.29100e+01      3.31630e-02      1.44560e-04
   307.700      1.28800e+01      3.31030e-02      1.57570e-04
   307.750      1.29900e+01      3.16900e-02      1.20160e-04
   307.800      1.29100e+01      3.15100e-02      1.48000e-04
   307.850      1.29400e+01      2.94800e-02      1.18590e-04
   307.900      1.29500e+01      2.94640e-02      1.21700e-04
   307.950      1.28800e+01      2.76100e-02      1.14240e-04
   308.000      1.28700e+01      3.05750e-02      1.61560e-04
   308.050      1.27900e+01      2.75010e-02      1.28460e-04
   308.100      1.26200e+01      2.94280e-02      1.95950e-04
   308.150      1.27100e+01      2.74260e-02      1.31900e-04
   308.200      1.26400e+01      2.89140e-02      1.52840e-04
   308.250      1.24300e+01      3.00090e-02      1.95520e-04
   308.300      1.23500e+01      2.81610e-02      1.39350e-04
   308.350      1.22300e+01      3.12160e-02      1.63290e-04
   308.400      1.20400e+01      2.95760e-02      1.43710e-04
   308.450      1.19600e+01      3.01200e-02      1.53440e-04
   308.500      1.20400e+01      2.83700e-02      1.12100e-04
   308.550      1.20800e+01      2.74130e-02      1.25290e-04
   308.600      1.20800e+01      2.73190e-02      1.33610e-04
   308.650      1.20400e+01      2.53380e-02      1.00230e-04
   308.700      1.19800e+01      2.81020e-02      1.54910e-04
   308.750      1.19800e+01      2.59590e-02      1.09710e-04
   308.800      1.19600e+01      2.62870e-02      9.12340e-05
   308.850      1.18200e+01      2.70330e-02      1.29930e-04
   308.900      1.17500e+01      2.64630e-02      1.03410e-04
   308.950      1.17600e+01      2.70130e-02      1.04790e-04
   309.000      1.16200e+01      3.03960e-02      1.95300e-04
   309.050      1.16000e+01      2.62180e-02      1.15090e-04
   309.100      1.13900e+01      2.84110e-02      1.62180e-04
   309.150      1.12100e+01      2.71210e-02      1.34740e-04
   309.200      1.11000e+01      2.59490e-02      1.34300e-04
   309.250      1.10600e+01      2.58870e-02      1.12560e-04
   309.300      1.08800e+01      2.81910e-02      1.68310e-04
   309.350      1.05900e+01      2.93440e-02      1.89140e-04
   309.400      1.02900e+01      3.02530e-02      1.78730e-04
   309.450      1.01600e+01      3.01810e-02      1.72010e-04
   309.500      1.00400e+01      2.96240e-02      1.72830e-04
   309.550      9.95000e+00      2.64110e-02      1.16620e-04
   309.600      9.81000e+00      2.62320e-02      9.96150e-05
   309.650      9.67000e+00      2.97730e-02      1.60370e-04
   309.700      9.68000e+00      2.85890e-02      1.34700e-04
   309.750      9.68000e+00      2.72420e-02      1.24050e-04
   309.800      9.63000e+00      2.51780e-02      9.11670e-05
   309.850      9.52000e+00      2.66410e-02      1.28700e-04
   309.900      9.49000e+00      2.76180e-02      1.49300e-04
   309.950      9.50000e+00      2.50560e-02      1.08060e-04
   310.000      9.55000e+00      2.40240e-02      6.66690e-05
   310.050      9.53000e+00      2.49360e-02      1.00400e-04
   310.100      9.48000e+00      2.62160e-02      1.30120e-04
   310.150      9.56000e+00      2.35390e-02      9.14100e-05
   310.200      9.56000e+00      2.36710e-02      9.62060e-05
   310.250      9.51000e+00      2.30110e-02      1.15750e-04
   310.300      9.51000e+00      2.18470e-02      7.85040e-05
   310.350      9.28000e+00      2.46460e-02      1.69660e-04
   310.400      9.22000e+00      2.27690e-02      1.20800e-04
   310.450      9.02000e+00      2.39910e-02      1.39930e-04
   310.500      8.97000e+00      2.14290e-02      1.18300e-04
   310.550      8.91000e+00      2.29250e-02      1.28440e-04
   310.600      8.92000e+00      2.24120e-02      1.08650e-04
   310.650      8.87000e+00      2.48630e-02      1.47750e-04
   310.700      8.87000e+00      2.45460e-02      1.42970e-04
   310.750      8.80000e+00      2.22840e-02      1.14630e-04
   310.800      8.73000e+00      2.33430e-02      1.34890e-04
   310.850      8.69000e+00      2.28840e-02      1.00960e-04
   310.900      8.61000e+00      2.35270e-02      1.40390e-04
   310.950      8.62000e+00      2.10050e-02      7.35460e-05
   311.000      8.58000e+00      2.19170e-02      8.84310e-05
   311.050      8.54000e+00      2.23010e-02      1.13330e-04
   311.100      8.50000e+00      2.33040e-02      1.19660e-04
   311.150      8.60000e+00      2.00740e-02      5.64840e-05
   311.200      8.55000e+00      2.03140e-02      8.21130e-05
   311.250      8.56000e+00      2.19130e-02      1.20140e-04
   311.300      8.57000e+00      2.05860e-02      9.39110e-05
   311.350      8.58000e+00      2.08860e-02      1.21230e-04
   311.400      8.50000e+00      1.92830e-02      1.15200e-04
   311.450      8.40000e+00      1.83570e-02      9.12290e-05
   311.500      8.32000e+00      1.99240e-02      1.22680e-04
   311.550      8.22000e+00      1.94610e-02      1.10110e-04
   311.600      8.07000e+00      1.88520e-02      1.02480e-04
   311.650      7.95000e+00      2.20460e-02      1.38010e-04
   311.700      7.79000e+00      2.06010e-02      1.37870e-04
   311.750      7.74000e+00      2.17340e-02      1.28110e-04
   311.800      7.66000e+00      2.11610e-02      9.99270e-05
   311.850      7.56000e+00      2.15230e-02      1.00000e-04
   311.900      7.41000e+00      2.27970e-02      1.36320e-04
   311.950      7.36000e+00      2.10860e-02      1.14840e-04
   312.000      7.30000e+00      2.07380e-02      9.51520e-05
   312.050      7.24000e+00      2.19500e-02      1.09440e-04
   312.100      7.17000e+00      2.17630e-02      1.26390e-04
   312.150      7.14000e+00      1.91960e-02      7.24950e-05
   312.200      7.05000e+00      2.03700e-02      1.16880e-04
   312.250      6.99000e+00      2.02440e-02      1.15350e-04
   312.300      6.95000e+00      2.04900e-02      1.13110e-04
   312.350      6.85000e+00      2.10460e-02      1.22080e-04
   312.400      6.77000e+00      2.06240e-02      1.06530e-04
   312.450      6.66000e+00      2.19540e-02      1.30270e-04
   312.500      6.59000e+00      2.16770e-02      1.37150e-04
   312.550      6.59000e+00      1.93310e-02      8.45990e-05
   312.600      6.57000e+00      2.05810e-02      9.66530e-05
   312.650      6.51000e+00      1.98160e-02      8.97030e-05
   312.700      6.46000e+00      2.06470e-02      1.09630e-04
   312.750      6.40000e+00      1.95340e-02      1.06300e-04
   312.800      6.38000e+00      2.05910e-02      1.01240e-04
   312.850      6.41000e+00      1.86270e-02      8.58150e-05
   312.900      6.35000e+00      1.90500e-02      9.02640e-05
   312.950      6.29000e+00      2.01780e-02      1.12150e-04
   313.000      6.29000e+00      1.79990e-02      5.87560e-05
   313.050      6.27000e+00      1.98770e-02      1.12460e-04
   313.100      6.21000e+00      1.94940e-02      1.30070e-04
   313.150      6.21000e+00      1.75030e-02      8.60220e-05
   313.200      6.33000e+00      1.84390e-02      7.65820e-05
   313.250      6.34000e+00      1.74350e-02      6.62370e-05
   313.300      6.43000e+00      1.55240e-02      5.48490e-05
   313.350      6.52000e+00      1.44390e-02      4.34220e-05
   313.400      6.55000e+00      1.58320e-02      9.13690e-05
   313.450      6.57000e+00      1.47250e-02      9.35480e-05
   313.500      6.52000e+00      1.51640e-02      1.10570e-04
   313.550      6.54000e+00      1.42320e-02      6.86200e-05
   313.600      6.46000e+00      1.66150e-02      1.10160e-04
   313.650      6.33000e+00      1.80940e-02      1.26400e-04
   313.700      6.28000e+00      1.45100e-02      7.82050e-05
   313.750      6.19000e+00      1.69320e-02      1.29170e-04
   313.800      6.10000e+00      1.54340e-02      1.05110e-04
   313.850      6.05000e+00      1.81980e-02      1.10020e-04
   313.900      5.97000e+00      1.79830e-02      9.80970e-05
   313.950      5.88000e+00      1.68380e-02      1.04700e-04
   314.000      5.79000e+00      1.95900e-02      1.38490e-04
   314.049      5.66000e+00      1.93150e-02      1.65030e-04
   314.099      5.60000e+00      1.70060e-02      1.09430e-04
   314.149      5.45000e+00      1.86170e-02      1.31830e-04
   314.199      5.43000e+00      1.68300e-02      9.48070e-05
   314.249      5.35000e+00      1.72320e-02      8.54370e-05
