# K. Yoshino, W.H. Parkinson, K. Ito, and T. Matsui, "Absolute
# absorption cross-section measurements of Schumann-Runge continuum 
# of O2 at 90 and 295 K," J. Mol. Spectrosc. 229, 238-243 (2005).  
#
# data from http://www.atmosphere.mpg.de/enid/...
#
#               295K          95K
#
130.04    4.3338e-19    4.110e-19
143.34    1.4209e-17	1.360e-17
143.39    1.4205e-17	1.360e-17
143.44    1.4200e-17	1.360e-17
143.49    1.4192e-17	1.359e-17
143.54    1.4185e-17	1.359e-17
143.59    1.4172e-17	1.358e-17
143.64    1.4158e-17	1.358e-17
143.69    1.4153e-17	1.357e-17
143.74    1.4162e-17	1.355e-17
143.79    1.4173e-17	1.354e-17
143.84    1.4182e-17	1.353e-17
143.89    1.4189e-17	1.352e-17
143.94    1.4199e-17	1.351e-17
143.99    1.4203e-17	1.349e-17
144.04    1.4198e-17	1.348e-17
144.09    1.4197e-17	1.346e-17
144.14    1.4187e-17	1.345e-17
144.19    1.4171e-17	1.343e-17
144.24    1.4159e-17	1.342e-17
144.29    1.4152e-17	1.340e-17
144.34    1.4148e-17	1.339e-17
144.39    1.4155e-17	1.337e-17
144.44    1.4154e-17	1.335e-17
144.49    1.4143e-17	1.333e-17
144.54    1.4139e-17	1.331e-17
144.59    1.4140e-17	1.330e-17
144.64    1.4128e-17	1.329e-17
144.69    1.4117e-17	1.328e-17
144.74    1.4108e-17	1.327e-17
144.79    1.4083e-17	1.327e-17
144.84    1.4038e-17	1.327e-17
144.89    1.4005e-17	1.328e-17
144.94    1.3975e-17	1.328e-17
144.99    1.3944e-17	1.327e-17
145.04    1.3930e-17	1.327e-17
145.09    1.3931e-17	1.325e-17
145.14    1.3919e-17	1.322e-17
145.19    1.3904e-17	1.318e-17
145.24    1.3893e-17	1.313e-17
145.29    1.3871e-17	1.309e-17
145.34    1.3840e-17	1.304e-17
145.39    1.3823e-17	1.299e-17
145.44    1.3804e-17	1.296e-17
145.49    1.3763e-17	1.293e-17
145.54    1.3729e-17	1.290e-17
145.59    1.3704e-17	1.288e-17
145.64    1.3678e-17	1.287e-17
145.69    1.3654e-17	1.285e-17
145.74    1.3650e-17	1.284e-17
145.79    1.3660e-17	1.283e-17
145.84    1.3666e-17	1.281e-17
145.89    1.3663e-17	1.280e-17
145.94    1.3677e-17	1.278e-17
145.99    1.3686e-17	1.277e-17
146.04    1.3677e-17	1.275e-17
146.09    1.3667e-17	1.273e-17
146.14    1.3663e-17	1.271e-17
146.19    1.3644e-17	1.269e-17
146.24    1.3611e-17	1.268e-17
146.29    1.3577e-17	1.266e-17
146.34    1.3544e-17	1.265e-17
146.39    1.3502e-17	1.264e-17
146.44    1.3464e-17	1.264e-17
146.49    1.3441e-17	1.263e-17
146.54    1.3422e-17	1.263e-17
146.59    1.3411e-17	1.262e-17
146.64    1.3414e-17	1.261e-17
146.69    1.3410e-17	1.260e-17
146.74    1.3403e-17	1.257e-17
146.79    1.3408e-17	1.255e-17
146.84    1.3405e-17	1.251e-17
146.89    1.3386e-17	1.248e-17
146.94    1.3375e-17	1.245e-17
146.99    1.3360e-17	1.242e-17
147.04    1.3318e-17	1.239e-17
147.09    1.3265e-17	1.238e-17
147.14    1.3226e-17	1.237e-17
147.19    1.3188e-17	1.236e-17
147.24    1.3154e-17	1.236e-17
147.29    1.3141e-17	1.235e-17
147.34    1.3147e-17	1.231e-17
147.39    1.3140e-17	1.233e-17
147.44    1.3126e-17	1.229e-17
147.49    1.3114e-17	1.226e-17
147.54    1.3090e-17	1.223e-17
147.59    1.3056e-17	1.220e-17
147.64    1.3023e-17	1.217e-17
147.69    1.2983e-17	1.214e-17
147.74    1.2938e-17	1.211e-17
147.79    1.2883e-17	1.209e-17
147.84    1.2841e-17	1.207e-17
147.89    1.2795e-17	1.205e-17
147.94    1.2758e-17	1.204e-17
147.99    1.2733e-17	1.203e-17
148.04    1.2722e-17	1.202e-17
148.09    1.2697e-17	1.200e-17
148.14    1.2691e-17	1.198e-17
148.19    1.2691e-17	1.195e-17
148.24    1.2694e-17	1.192e-17
148.29    1.2682e-17	1.188e-17
148.34    1.2679e-17	1.184e-17
148.39    1.2666e-17	1.180e-17
148.44    1.2647e-17	1.176e-17
148.49    1.2618e-17	1.171e-17
148.54    1.2604e-17	1.166e-17
148.59    1.2574e-17	1.161e-17
148.64    1.2532e-17	1.156e-17
148.69    1.2471e-17	1.151e-17
148.74    1.2414e-17	1.147e-17
148.79    1.2349e-17	1.142e-17
148.84    1.2290e-17	1.138e-17
148.89    1.2247e-17	1.134e-17
148.94    1.2227e-17	1.131e-17
148.99    1.2205e-17	1.128e-17
149.04    1.2181e-17	1.126e-17
149.09    1.2156e-17	1.124e-17
149.14    1.2132e-17	1.123e-17
149.19    1.2111e-17	1.122e-17
149.24    1.2093e-17	1.121e-17
149.29    1.2086e-17	1.120e-17
149.34    1.2076e-17	1.119e-17
149.39    1.2056e-17	1.118e-17
149.44    1.2031e-17	1.117e-17
149.49    1.1987e-17	1.115e-17
149.54    1.1934e-17	1.113e-17
149.59    1.1892e-17	1.110e-17
149.64    1.1858e-17	1.106e-17
149.69    1.1826e-17	1.102e-17
149.74    1.1809e-17	1.098e-17
149.79    1.1798e-17	1.093e-17
149.84    1.1767e-17	1.088e-17
149.89    1.1721e-17	1.083e-17
149.94    1.1675e-17	1.078e-17
149.99    1.1622e-17	1.073e-17
150.04    1.1561e-17	1.069e-17
150.09    1.1490e-17	1.065e-17
150.14    1.1414e-17	1.062e-17
150.19    1.1333e-17	1.060e-17
150.24    1.1245e-17	1.058e-17
150.29    1.1169e-17	1.055e-17
150.34    1.1123e-17	1.053e-17
150.39    1.1108e-17	1.050e-17
150.44    1.1110e-17	1.046e-17
150.49    1.1128e-17	1.043e-17
150.54    1.1150e-17	1.038e-17
150.59    1.1170e-17	1.033e-17
150.64    1.1167e-17	1.028e-17
150.69    1.1147e-17	1.023e-17
150.74    1.1125e-17	1.017e-17
150.79    1.1084e-17	1.012e-17
150.84    1.1032e-17	1.008e-17
150.89    1.0986e-17	1.005e-17
150.94    1.0937e-17	1.004e-17
150.99    1.0883e-17	1.003e-17
151.04    1.0839e-17	1.002e-17
151.09    1.0802e-17	1.002e-17
151.14    1.0771e-17	1.002e-17
151.19    1.0747e-17	1.002e-17
151.24    1.0726e-17	1.001e-17
151.29    1.0695e-17	9.994e-18
151.34    1.0666e-17	9.963e-18
151.39    1.0631e-17	9.922e-18
151.44    1.0600e-17	9.870e-18
151.49    1.0573e-17	9.813e-18
151.54    1.0559e-17	9.755e-18
151.59    1.0538e-17	9.697e-18
151.64    1.0505e-17	9.642e-18
151.69    1.0471e-17	9.594e-18
151.74    1.0436e-17	9.551e-18
151.79    1.0383e-17	9.511e-18
151.84    1.0328e-17	9.472e-18
151.89    1.0281e-17	9.434e-18
151.94    1.0220e-17	9.396e-18
151.99    1.0153e-17	9.357e-18
152.04    1.0102e-17	9.319e-18
152.09    1.0058e-17	9.282e-18
152.14    1.0020e-17	9.248e-18
152.19    9.9953e-18	9.215e-18
152.24    9.9749e-18	9.183e-18
152.29    9.9552e-18	9.153e-18
152.34    9.9147e-18	9.128e-18
152.39    9.8788e-18	9.103e-18
152.44    9.8301e-18	9.082e-18
152.49    9.7762e-18	9.062e-18
152.54    9.7146e-18	9.042e-18
152.59    9.6601e-18	9.018e-18
152.64    9.5848e-18	8.992e-18
152.69    9.5158e-18	8.965e-18
152.74    9.4383e-18	8.936e-18
152.79    9.3760e-18	8.905e-18
152.84    9.3160e-18	8.875e-18
152.89    9.2703e-18	8.840e-18
152.94    9.2267e-18	8.805e-18
152.99    9.1941e-18	8.768e-18
153.04    9.1462e-18	8.732e-18
153.09    9.1088e-18	8.698e-18
153.14    9.0743e-18	8.668e-18
153.19    9.0474e-18	8.640e-18
153.24    9.0125e-18	8.613e-18
153.29    8.9827e-18	8.583e-18
153.34    8.9497e-18	8.549e-18
153.39    8.9117e-18	8.512e-18
153.44    8.8678e-18	8.470e-18
153.49    8.8409e-18	8.421e-18
153.54    8.8160e-18	8.366e-18
153.59    8.7941e-18	8.308e-18
153.64    8.7692e-18	8.248e-18
153.69    8.7500e-18	8.189e-18
153.74    8.7134e-18	8.136e-18
153.79    8.6737e-18	8.092e-18
153.84    8.6367e-18	8.056e-18
153.89    8.5963e-18	8.025e-18
153.94    8.5414e-18	7.999e-18
153.99    8.4883e-18	7.976e-18
154.04    8.4319e-18	7.953e-18
154.09    8.3704e-18	7.932e-18
154.14    8.3074e-18	7.913e-18
154.19    8.2588e-18	7.892e-18
154.24    8.2142e-18	7.868e-18
154.29    8.1701e-18	7.841e-18
154.34    8.1361e-18	7.809e-18
154.39    8.1189e-18	7.773e-18
154.44    8.1001e-18	7.735e-18
154.49    8.0739e-18	7.695e-18
154.54    8.0504e-18	7.650e-18
154.59    8.0273e-18	7.602e-18
154.64    7.9958e-18	7.553e-18
154.69    7.9663e-18	7.503e-18
154.74    7.9453e-18	7.453e-18
154.79    7.9296e-18	7.409e-18
154.84    7.9059e-18	7.368e-18
154.89    7.8798e-18	7.329e-18
154.94    7.8579e-18	7.293e-18
154.99    7.8405e-18	7.259e-18
155.04    7.8171e-18	7.226e-18
155.09    7.7884e-18	7.196e-18
155.14    7.7617e-18	7.166e-18
155.19    7.7280e-18	7.137e-18
155.24    7.6804e-18	7.107e-18
155.29    7.6226e-18	7.078e-18
155.34    7.5664e-18	7.050e-18
155.39    7.5124e-18	7.023e-18
155.44    7.4552e-18	6.998e-18
155.49    7.4075e-18	6.972e-18
155.54    7.3745e-18	6.941e-18
155.59    7.3397e-18	6.909e-18
155.64    7.3013e-18	6.873e-18
155.69    7.2649e-18	6.835e-18
155.74    7.2326e-18	6.797e-18
155.79    7.2030e-18	6.758e-18
155.84    7.1676e-18	6.719e-18
155.89    7.1331e-18	6.679e-18
155.94    7.0998e-18	6.639e-18
155.99    7.0595e-18	6.597e-18
156.04    7.0138e-18	6.555e-18
156.09    6.9712e-18	6.513e-18
156.14    6.9259e-18	6.470e-18
156.19    6.8845e-18	6.425e-18
156.24    6.8451e-18	6.382e-18
156.29    6.8095e-18	6.339e-18
