# wavelength       SIGMA = C0 + C1*T + C2*T**2 um^2         wavelength
# (vacuo nm)         C0          C1(T)       C2(T^2)         (air nm)
#
   251.587      0.11439E+04 -0.23461E+00 -0.10887E-02       251.511  
   251.637      0.11489E+04 -0.28229E+00 -0.21364E-02       251.561  
   251.687      0.11520E+04 -0.21021E+00 -0.14643E-02       251.611  
   251.737      0.11519E+04 -0.23381E+00 -0.87930E-03       251.661  
   251.787      0.11527E+04 -0.17670E+00  0.17066E-03       251.711  
   251.837      0.11547E+04 -0.19077E+00 -0.13330E-02       251.761  
   251.887      0.11539E+04 -0.18158E+00 -0.83704E-03       251.811  
   251.937      0.11490E+04 -0.13715E+00  0.38355E-03       251.861  
   251.987      0.11500E+04 -0.91979E-01 -0.34612E-03       251.911  
   252.037      0.11491E+04 -0.72100E-01 -0.29279E-03       251.961  
   252.087      0.11462E+04 -0.94565E-01 -0.62813E-03       252.011  
   252.137      0.11440E+04  0.97912E-02  0.27504E-03       252.061  
   252.187      0.11428E+04 -0.88942E-01 -0.60858E-03       252.111  
   252.237      0.11421E+04 -0.44648E-01 -0.56361E-03       252.161  
   252.288      0.11349E+04 -0.87727E-01 -0.13834E-03       252.212  
   252.338      0.11361E+04 -0.12848E+00 -0.14315E-02       252.262  
   252.388      0.11339E+04 -0.10879E+00 -0.66838E-03       252.312  
   252.438      0.11316E+04  0.49406E-02  0.56216E-03       252.362  
   252.488      0.11292E+04  0.28385E-01  0.12201E-02       252.412  
   252.538      0.11258E+04 -0.43284E-01  0.43315E-03       252.462  
   252.588      0.11297E+04 -0.14842E+00 -0.25494E-02       252.512  
   252.638      0.11304E+04 -0.18612E+00 -0.35458E-02       252.562  
   252.688      0.11271E+04 -0.13122E+00 -0.20831E-02       252.612  
   252.738      0.11275E+04 -0.14664E+00 -0.20385E-02       252.662  
   252.788      0.11287E+04 -0.12656E+00 -0.18495E-02       252.712  
   252.838      0.11261E+04 -0.12841E+00 -0.74380E-03       252.762  
   252.888      0.11299E+04 -0.20734E+00 -0.33197E-02       252.812  
   252.938      0.11349E+04 -0.23674E+00 -0.45042E-02       252.862  
   252.988      0.11354E+04 -0.17829E+00 -0.28108E-02       252.912  
   253.038      0.11311E+04 -0.13594E+00 -0.49653E-03       252.962  
   253.088      0.11306E+04 -0.31572E+00 -0.23716E-02       253.012  
   253.138      0.11336E+04 -0.22095E+00 -0.22799E-02       253.062  
   253.188      0.11365E+04 -0.19146E+00 -0.29688E-02       253.112  
   253.238      0.11383E+04 -0.17464E+00 -0.19671E-02       253.162  
   253.288      0.11379E+04 -0.90986E-02  0.24013E-03       253.212  
   253.338      0.11360E+04 -0.10737E+00 -0.12433E-03       253.262  
   253.388      0.11377E+04 -0.93560E-01 -0.13423E-03       253.312  
   253.438      0.11449E+04 -0.20162E+00 -0.28117E-02       253.362  
   253.488      0.11423E+04 -0.95732E-01  0.16593E-05       253.412  
   253.538      0.11453E+04 -0.13331E+00 -0.95064E-03       253.462  
   253.588      0.11466E+04 -0.60601E-01  0.74707E-03       253.512  
   253.638      0.11489E+04 -0.16110E+00 -0.10387E-02       253.562  
   253.688      0.11517E+04 -0.19734E+00 -0.21174E-02       253.612  
   253.738      0.11498E+04 -0.16031E+00 -0.13590E-02       253.662  
   253.788      0.11519E+04 -0.19476E+00 -0.21454E-02       253.712  
   253.838      0.11504E+04 -0.17343E+00 -0.99239E-03       253.762  
   253.888      0.11523E+04 -0.20167E+00 -0.23560E-02       253.812  
   253.938      0.11491E+04 -0.97042E-01  0.63159E-03       253.862  
   253.988      0.11521E+04 -0.19917E+00 -0.19228E-02       253.912  
   254.039      0.11504E+04 -0.18508E+00 -0.15167E-02       253.962  
   254.088      0.11474E+04 -0.56524E-01  0.11347E-02       254.012  
   254.138      0.11463E+04 -0.97971E-01  0.19847E-04       254.062  
   254.188      0.11444E+04 -0.53452E-01  0.14528E-02       254.112  
   254.238      0.11437E+04 -0.95079E-01 -0.41139E-03       254.162  
   254.289      0.11439E+04 -0.12834E+00 -0.15393E-02       254.212  
   254.338      0.11371E+04 -0.10826E-01  0.11550E-02       254.262  
   254.388      0.11311E+04  0.89863E-02  0.25487E-02       254.312  
   254.439      0.11314E+04 -0.34400E-01  0.15938E-03       254.362  
   254.489      0.11332E+04 -0.74157E-01 -0.16312E-02       254.412  
   254.538      0.11310E+04 -0.79066E-02 -0.49317E-03       254.462  
   254.588      0.11304E+04 -0.16696E-01 -0.89427E-03       254.512  
   254.638      0.11285E+04  0.27267E-01  0.50111E-03       254.562  
   254.688      0.11312E+04 -0.54457E-01 -0.12027E-02       254.612  
   254.738      0.11298E+04 -0.62089E-01 -0.60513E-03       254.662  
   254.789      0.11341E+04 -0.63086E-01 -0.84976E-03       254.712  
   254.839      0.11363E+04 -0.82569E-01 -0.11591E-02       254.762  
   254.889      0.11402E+04 -0.14334E+00 -0.22161E-02       254.812  
   254.939      0.11455E+04 -0.12736E+00 -0.18393E-02       254.862  
   254.988      0.11491E+04 -0.21605E+00 -0.22825E-02       254.912  
   255.038      0.11508E+04 -0.10735E+00  0.61432E-04       254.962  
   255.088      0.11557E+04 -0.15225E+00 -0.14200E-02       255.012  
   255.139      0.11570E+04 -0.10521E+00  0.10508E-02       255.062  
   255.189      0.11638E+04 -0.19782E+00 -0.99368E-03       255.112  
   255.239      0.11710E+04 -0.31057E+00 -0.43793E-02       255.162  
   255.288      0.11714E+04 -0.24902E+00 -0.17728E-02       255.212  
   255.339      0.11693E+04 -0.12777E+00 -0.28568E-04       255.262  
   255.389      0.11701E+04 -0.16177E+00 -0.28083E-03       255.312  
   255.439      0.11707E+04 -0.17471E+00 -0.15161E-02       255.362  
   255.489      0.11700E+04 -0.16443E+00 -0.12595E-02       255.412  
   255.539      0.11623E+04 -0.47450E-01  0.20866E-02       255.462  
   255.588      0.11643E+04 -0.80458E-01  0.50200E-03       255.512  
   255.639      0.11608E+04  0.11897E-01  0.12143E-02       255.562  
   255.688      0.11591E+04 -0.54491E-01  0.24602E-03       255.612  
   255.739      0.11549E+04 -0.52507E-02  0.68666E-03       255.662  
   255.788      0.11563E+04 -0.76917E-01 -0.70991E-03       255.712  
   255.839      0.11520E+04 -0.14598E-01  0.49709E-03       255.762  
   255.889      0.11518E+04 -0.21484E-01  0.11532E-03       255.812  
   255.938      0.11509E+04 -0.87044E-01 -0.14233E-02       255.862  
   255.989      0.11473E+04 -0.40586E-01 -0.19779E-03       255.912  
   256.039      0.11446E+04 -0.16197E-01  0.14395E-03       255.962  
   256.088      0.11428E+04  0.32399E-02 -0.33092E-03       256.011  
   256.138      0.11418E+04 -0.36571E-01 -0.48526E-03       256.061  
   256.188      0.11374E+04  0.69806E-02  0.53278E-03       256.111  
   256.238      0.11346E+04  0.73487E-02  0.50610E-03       256.161  
   256.288      0.11337E+04 -0.31612E-01 -0.58030E-03       256.211  
   256.338      0.11294E+04  0.17243E-01  0.27403E-03       256.261  
   256.388      0.11243E+04  0.12269E+00  0.23234E-02       256.311  
   256.438      0.11281E+04 -0.17340E-01 -0.18202E-02       256.361  
   256.488      0.11185E+04  0.14366E+00  0.22950E-02       256.411  
   256.538      0.11204E+04 -0.58128E-01 -0.23530E-02       256.461  
   256.588      0.11205E+04 -0.16257E+00 -0.37025E-02       256.511  
   256.638      0.11182E+04 -0.71433E-01 -0.20017E-02       256.561  
   256.688      0.11177E+04 -0.34884E-01 -0.46218E-03       256.611  
   256.738      0.11183E+04 -0.59689E-01 -0.58981E-03       256.661  
   256.788      0.11187E+04 -0.87265E-02  0.41610E-04       256.711  
   256.838      0.11190E+04 -0.28874E-02 -0.19756E-03       256.761  
   256.888      0.11223E+04 -0.11077E+00 -0.20319E-02       256.811  
   256.938      0.11257E+04 -0.11714E+00 -0.13733E-02       256.861  
   256.988      0.11271E+04 -0.96941E-01 -0.84443E-03       256.911  
   257.038      0.11281E+04 -0.76958E-01  0.13121E-03       256.961  
   257.088      0.11288E+04 -0.69336E-01 -0.46819E-04       257.011  
   257.138      0.11319E+04 -0.12457E+00 -0.72387E-03       257.061  
   257.188      0.11301E+04 -0.57558E-01  0.16845E-03       257.111  
   257.238      0.11300E+04 -0.10337E+00 -0.35863E-03       257.161  
   257.288      0.11278E+04 -0.25889E-01  0.13028E-02       257.211  
   257.338      0.11276E+04 -0.58797E-01  0.32096E-03       257.261  
   257.388      0.11252E+04 -0.71319E-01  0.10362E-03       257.311  
   257.438      0.11213E+04  0.13704E-01  0.14706E-02       257.361  
   257.488      0.11188E+04 -0.10199E+00 -0.75510E-04       257.411  
   257.538      0.11185E+04 -0.42652E-01  0.85792E-04       257.461  
   257.588      0.11164E+04  0.16925E-01  0.84876E-03       257.511  
   257.638      0.11147E+04  0.40972E-02  0.69421E-03       257.561  
   257.688      0.11144E+04 -0.24775E-01  0.53661E-03       257.611  
   257.738      0.11148E+04  0.46903E-02  0.67637E-04       257.661  
   257.788      0.11162E+04 -0.83983E-01 -0.11354E-02       257.711  
   257.838      0.11141E+04  0.42968E-01  0.11313E-02       257.761  
   257.888      0.11146E+04 -0.22989E-01 -0.33431E-03       257.811  
   257.938      0.11138E+04 -0.12612E-01  0.23377E-03       257.861  
   257.988      0.11100E+04  0.57872E-01  0.14629E-02       257.911  
   258.039      0.11119E+04 -0.35314E-01 -0.45757E-03       257.961  
   258.089      0.11114E+04  0.10030E-01  0.70310E-03       258.011  
   258.138      0.11135E+04 -0.85901E-01 -0.60466E-03       258.061  
   258.188      0.11157E+04 -0.98312E-01 -0.95092E-03       258.111  
   258.238      0.11190E+04 -0.19392E-01  0.54653E-03       258.161  
   258.288      0.11222E+04 -0.82345E-01  0.82966E-03       258.211  
   258.339      0.11257E+04 -0.97351E-01 -0.18456E-03       258.261  
   258.389      0.11320E+04 -0.21052E+00 -0.20695E-02       258.311  
   258.438      0.11375E+04 -0.17710E+00 -0.10565E-02       258.361  
   258.488      0.11419E+04 -0.19100E+00 -0.79559E-03       258.411  
   258.538      0.11473E+04 -0.18507E+00 -0.12865E-02       258.461  
   258.588      0.11520E+04 -0.29675E+00 -0.41291E-02       258.511  
   258.639      0.11498E+04 -0.14350E+00  0.68122E-03       258.561  
   258.689      0.11552E+04 -0.18615E+00 -0.11146E-02       258.611  
   258.738      0.11503E+04 -0.62400E-01  0.20184E-02       258.661  
   258.788      0.11493E+04 -0.79481E-01  0.13382E-02       258.711  
   258.839      0.11494E+04 -0.79170E-01  0.12134E-02       258.761  
   258.888      0.11458E+04  0.12822E-01  0.26106E-02       258.811  
   258.939      0.11431E+04 -0.10506E-01  0.21721E-02       258.861  
   258.988      0.11400E+04  0.18891E-01  0.23414E-02       258.911  
   259.038      0.11372E+04 -0.37741E-01  0.82131E-03       258.961  
   259.088      0.11347E+04 -0.72324E-02  0.74320E-03       259.011  
   259.139      0.11278E+04  0.19666E-01  0.16510E-02       259.061  
   259.188      0.11183E+04  0.15296E+00  0.39364E-02       259.111  
   259.239      0.11112E+04  0.13054E+00  0.23003E-02       259.161  
   259.288      0.11056E+04  0.16425E+00  0.29821E-02       259.211  
   259.339      0.11011E+04  0.13542E+00  0.20621E-02       259.261  
   259.389      0.10931E+04  0.15324E+00  0.29422E-02       259.311  
   259.438      0.10892E+04  0.16379E+00  0.22292E-02       259.361  
   259.489      0.10830E+04  0.18349E+00  0.15185E-02       259.411  
   259.539      0.10774E+04  0.13808E+00  0.88198E-03       259.461  
   259.589      0.10746E+04  0.97144E-01  0.51089E-03       259.511  
   259.638      0.10717E+04  0.12058E+00  0.21383E-03       259.561  
   259.688      0.10665E+04  0.11089E+00  0.81963E-03       259.611  
   259.739      0.10649E+04  0.15037E+00  0.16721E-02       259.661  
   259.789      0.10662E+04  0.39069E-01 -0.18064E-02       259.711  
   259.839      0.10622E+04  0.15380E+00  0.12658E-02       259.761  
   259.889      0.10630E+04  0.33393E-01 -0.84781E-05       259.811  
   259.939      0.10627E+04  0.42956E-01  0.31218E-03       259.861  
   259.989      0.10645E+04 -0.94161E-02 -0.58656E-03       259.911  
   260.039      0.10663E+04  0.14032E-01 -0.45915E-03       259.961  
   260.089      0.10721E+04 -0.61429E-01 -0.21349E-02       260.011  
   260.139      0.10714E+04  0.35691E-01  0.38758E-03       260.061  
   260.189      0.10789E+04 -0.56600E-01 -0.46596E-03       260.111  
   260.238      0.10847E+04 -0.13728E+00 -0.21497E-02       260.161  
   260.289      0.10914E+04 -0.22604E+00 -0.36825E-02       260.211  
   260.339      0.10904E+04 -0.73138E-01  0.81329E-03       260.261  
   260.389      0.10977E+04 -0.24156E+00 -0.35068E-02       260.311  
   260.439      0.11000E+04 -0.17421E+00 -0.95246E-03       260.361  
   260.489      0.11039E+04 -0.18581E+00 -0.14279E-02       260.411  
   260.539      0.11058E+04 -0.20133E+00 -0.11818E-02       260.461  
   260.589      0.11109E+04 -0.26640E+00 -0.35775E-02       260.511  
   260.639      0.11092E+04 -0.20801E+00 -0.15732E-02       260.561  
   260.689      0.11112E+04 -0.21957E+00 -0.28328E-02       260.611  
   260.739      0.11092E+04 -0.17018E+00 -0.10489E-02       260.661  
   260.789      0.11042E+04 -0.78982E-01  0.24882E-04       260.711  
   260.839      0.11021E+04 -0.98090E-02  0.15209E-02       260.761  
   260.889      0.10970E+04 -0.59609E-01  0.56776E-03       260.811  
   260.939      0.10936E+04 -0.10262E-01  0.12048E-02       260.861  
   260.989      0.10884E+04 -0.36149E-01 -0.14507E-03       260.911  
   261.039      0.10879E+04 -0.61228E-01 -0.16999E-02       260.961  
   261.089      0.10798E+04  0.57942E-01  0.62035E-03       261.011  
   261.139      0.10754E+04  0.51577E-01 -0.65484E-03       261.061  
   261.189      0.10693E+04  0.63987E-01 -0.11319E-02       261.111  
   261.239      0.10620E+04  0.10265E+00  0.60514E-03       261.161  
   261.289      0.10595E+04  0.10433E+00 -0.17392E-03       261.211  
   261.339      0.10537E+04  0.14370E+00  0.45187E-03       261.261  
   261.389      0.10512E+04  0.79513E-01 -0.27704E-03       261.311  
   261.439      0.10479E+04  0.66664E-01 -0.95167E-03       261.361  
   261.489      0.10466E+04  0.14992E-01 -0.16610E-02       261.411  
   261.539      0.10453E+04  0.48154E-01 -0.39763E-03       261.461  
   261.589      0.10455E+04 -0.12135E-01 -0.30030E-02       261.511  
   261.639      0.10420E+04  0.40755E-01 -0.14970E-03       261.561  
   261.689      0.10412E+04  0.89181E-01  0.12314E-02       261.611  
   261.739      0.10423E+04 -0.42845E-01 -0.17147E-02       261.661  
   261.789      0.10394E+04  0.55969E-01  0.15456E-02       261.711  
   261.839      0.10415E+04  0.29808E-01  0.12736E-02       261.761  
   261.889      0.10457E+04 -0.47225E-01 -0.18323E-02       261.811  
   261.939      0.10433E+04 -0.27846E-01 -0.32398E-03       261.861  
   261.989      0.10467E+04 -0.54790E-01 -0.17293E-02       261.911  
   262.039      0.10473E+04 -0.45210E-01 -0.26511E-03       261.961  
   262.089      0.10475E+04 -0.36892E-01 -0.30086E-03       262.011  
   262.139      0.10472E+04 -0.54403E-01  0.30448E-03       262.061  
   262.189      0.10515E+04 -0.12699E+00 -0.60526E-03       262.111  
   262.239      0.10547E+04 -0.10321E+00 -0.21618E-02       262.161  
   262.290      0.10554E+04 -0.11415E+00 -0.89348E-03       262.211  
   262.339      0.10568E+04 -0.13144E+00 -0.84409E-03       262.261  
   262.389      0.10600E+04 -0.13953E+00 -0.18383E-02       262.311  
   262.439      0.10618E+04 -0.15244E+00 -0.14040E-02       262.361  
   262.489      0.10605E+04 -0.15374E+00 -0.32106E-02       262.411  
   262.540      0.10597E+04 -0.87493E-01 -0.22388E-02       262.461  
   262.589      0.10557E+04 -0.13805E+00 -0.13141E-02       262.511  
   262.640      0.10532E+04 -0.13513E+00 -0.30870E-02       262.561  
   262.689      0.10483E+04 -0.59773E-01 -0.22797E-02       262.611  
   262.740      0.10463E+04 -0.85522E-01 -0.38729E-02       262.661  
   262.789      0.10422E+04 -0.92388E-01 -0.39057E-02       262.711  
   262.839      0.10337E+04  0.14764E-01 -0.20140E-02       262.761  
   262.889      0.10314E+04 -0.35085E-01 -0.38808E-02       262.811  
   262.939      0.10247E+04  0.39139E-01 -0.28763E-02       262.861  
   262.990      0.10180E+04  0.16292E-01 -0.34503E-02       262.911  
   263.040      0.10105E+04  0.74203E-01 -0.23287E-02       262.961  
   263.089      0.10083E+04  0.35596E-01 -0.32576E-02       263.011  
   263.139      0.10044E+04  0.22125E-01 -0.38056E-02       263.061  
   263.190      0.10002E+04  0.23649E-01 -0.32601E-02       263.111  
